longitude	latitude	speed
-122.530232	45.519008	3.4
-122.529993	45.519005	1.3333333333333333
-122.529663	45.518997	4.8
-122.528682	45.519018	3.95
-122.527923	45.519022	11.8
-122.527125	45.519023	12.4
-122.526332	45.519028	12.2
-122.525523	45.519032	12.4
-122.524695	45.519035	12.8
-122.523845	45.519035	13.2
-122.523	45.519038	13.2
-122.522173	45.519042	12.6
-122.521487	45.519047	10.4
-122.521232	45.519047	3.4
-122.521097	45.519047	0.8
-122.520735	45.519033	5.4
-122.519843	45.519047	3.6
-122.519055	45.51905	12.2
-122.518218	45.519053	13
-122.517368	45.519058	13.2
-122.516522	45.519067	13
-122.515645	45.519068	13.6
-122.51477	45.519073	13.6
-122.513937	45.519077	12.8
-122.513117	45.519077	12.6
-122.512293	45.519082	12.8
-122.51162	45.519082	10
-122.511232	45.519082	5.6
-122.51117	45.519082	0.6
-122.51117	45.519082	0
-122.51117	45.519082	0
-122.511122	45.51908	2.5
-122.510728	45.519078	6.4
-122.510428	45.51907	4
-122.509048	45.51909	3.1714285714285713
-122.508275	45.51909	12
-122.50749	45.519095	12.2
-122.506652	45.5191	13
-122.505802	45.519102	13.2
-122.504948	45.519102	13.2
-122.50406	45.519102	13.8
-122.503198	45.519102	13.2
-122.50236	45.519102	13
-122.501522	45.519103	12.8
-122.50066	45.519103	13.4
-122.499828	45.5191	12.8
-122.499168	45.519093	9.8
-122.49881	45.519078	4.8
-122.49766	45.519092	3.066666666666667
-122.497135	45.519088	8
-122.496813	45.519087	4.6
-122.496743	45.519085	0.26666666666666666
-122.496398	45.519083	6
-122.495785	45.519085	9.8
-122.495045	45.519085	11.6
-122.49423	45.519083	12.6
-122.493388	45.519083	13
-122.492532	45.519085	13.2
-122.491643	45.519087	13.8
-122.490767	45.519088	13.6
-122.48993	45.519085	12.8
-122.489217	45.519082	10.6
-122.488808	45.519072	5.8
-122.487763	45.51908	2.4
-122.48708	45.519083	10.6
-122.486372	45.519085	11
-122.485723	45.519085	9.8
-122.485212	45.519083	7.6
-122.48493	45.519083	3.8
-122.484883	45.519085	0.8
-122.484537	45.519085	6
-122.483972	45.519087	9
-122.48329	45.519088	10.6
-122.48256	45.519087	11.4
-122.481798	45.51909	11.8
-122.481027	45.519092	11.8
-122.480335	45.519087	10.4
-122.479868	45.51908	6.6
-122.478645	45.519093	3.2333333333333334
-122.478203	45.519097	6.4
-122.477817	45.519098	6.2
-122.477297	45.519098	8.2
-122.476805	45.519092	7.4
-122.476492	45.519083	4.2
-122.475212	45.519092	2.9714285714285715
-122.474545	45.51909	10.4
-122.473893	45.519092	9.8
-122.47333	45.519092	8.4
-122.472893	45.519088	6.8
-122.472428	45.51908	7
-122.472122	45.519075	4.2
-122.471317	45.519087	0.7111111111111111
-122.47092	45.519087	6.6
-122.470245	45.519087	11
-122.468553	45.51909	13.1
-122.467753	45.519095	12.4
-122.466938	45.519092	12.6
-122.46614	45.519087	12.2
-122.465405	45.519085	11.4
-122.463708	45.519082	13.3
-122.462838	45.519078	13.2
-122.46211	45.519073	10.6
-122.461628	45.51904	7
-122.46102	45.519067	1.3714285714285714
-122.460617	45.519068	6.4
-122.459973	45.51907	10.6
-122.459128	45.51907	13.4
-122.45827	45.519068	13
-122.457462	45.519065	12.4
-122.456713	45.519065	11.4
-122.456068	45.519063	9.6
-122.455692	45.519062	5
-122.455533	45.519063	2.1666666666666665
-122.455098	45.519062	7.6
-122.454538	45.519062	11.25
-122.453495	45.519058	13.666666666666666
-122.452612	45.519058	13.6
-122.451725	45.519055	13.8
-122.45059	45.519048	14.666666666666666
-122.449623	45.519048	15.2
-122.448642	45.51905	15
-122.447747	45.519045	13.4
-122.44714	45.51904	8.6
-122.4469	45.519032	2.6
-122.446062	45.51904	1.85
-122.445342	45.519037	11.2
-122.444587	45.519037	11.8
-122.443858	45.519033	10.8
-122.443403	45.519023	6
-122.442317	45.519032	3.2
-122.441562	45.519033	14
-122.440818	45.51903	9.2
-122.440193	45.519028	9.6
-122.439732	45.519018	7.4
-122.439593	45.519013	2.2
-122.438487	45.519023	4.2
-122.437728	45.519023	11.8
-122.436972	45.519022	11.8
-122.436198	45.519022	11.8
-122.43545	45.519022	7.375
-122.434832	45.519022	9.6
-122.434418	45.519018	6.4
-122.43432	45.519018	1.6
-122.434217	45.519018	0.5333333333333333
-122.433725	45.519017	7.4
-122.433043	45.519017	10.6
-122.43221	45.519018	12.8
-122.431277	45.519022	14.4
-122.430295	45.519017	15.2
-122.429288	45.519017	15.6
-122.428297	45.519015	15.4
-122.427315	45.519017	15.2
-122.426332	45.519015	15.2
-122.425317	45.519013	15.6
-122.424308	45.519013	15.6
-122.42333	45.519012	15.2
-122.422368	45.51901	15
-122.421688	45.519008	10.6
-122.421392	45.519008	4.6
-122.421378	45.519008	0.3333333333333333
-122.421378	45.519008	0
-122.421378	45.519008	0.3333333333333333
-122.421338	45.51901	1
-122.420868	45.519012	7.2
-122.420125	45.519012	11.6
-122.419267	45.51901	13.2
-122.418377	45.519012	13.8
-122.417433	45.51901	14.6
-122.416463	45.51901	15
-122.41551	45.519008	14.8
-122.414775	45.519007	11.4
-122.414047	45.51901	11.2
-122.413287	45.519005	11.8
-122.412835	45.519003	7
-122.412703	45.519002	2
-122.412625	45.519002	0.06315789473684211
-122.412217	45.518998	6.4
-122.411858	45.518985	5.4
-122.41154	45.51899	1.6666666666666667
-122.410865	45.518993	10.6
-122.410003	45.518993	13.2
-122.409108	45.518995	14
-122.40836	45.518992	11.4
-122.407883	45.518962	7.4
-122.407687	45.518945	3
-122.407683	45.518945	0
-122.407683	45.518945	0
-122.407667	45.518947	0.5
-122.407347	45.518972	5.2
-122.406675	45.51898	10.4
-122.405915	45.51898	11.8
-122.405153	45.518985	11.6
-122.4044	45.518988	11.8
-122.403645	45.518988	11.6
-122.402885	45.518988	11.8
-122.402188	45.518983	10.6
-122.401653	45.518977	8.2
-122.401423	45.518973	3.6
-122.400782	45.518985	2.5
-122.400142	45.518983	9.8
-122.399548	45.518982	9.2
-122.398972	45.51898	9
-122.398598	45.518968	5.6
-122.398488	45.518803	4.2
-122.39852	45.518582	4.8
-122.398512	45.517863	2.6666666666666665
-122.398503	45.517372	10.8
-122.398492	45.516892	10.4
-122.398498	45.516577	6.8
-122.398505	45.516492	1.6
-122.398505	45.516492	0
-122.398505	45.516492	0
-122.398505	45.516492	0.5
-122.39851	45.516457	1.3333333333333333
-122.398537	45.516197	7.25
-122.398573	45.515977	4.6
-122.39866	45.515387	1.434782608695652
-122.398828	45.514818	16
-122.399098	45.514173	14.8
-122.399447	45.513537	15
-122.399732	45.513042	11.6
-122.399877	45.512788	5.6
-122.400063	45.512047	2.1
-122.400092	45.511505	12
-122.400093	45.510972	11.6
-122.400095	45.510553	9
-122.400097	45.51041	3
-122.400082	45.50974	2.96
-122.400083	45.509707	0.6
-122.400083	45.509707	0
-122.400083	45.509493	5
-122.400083	45.50905	10
-122.400085	45.508468	12.8
-122.400082	45.507855	13.6
-122.40008	45.507228	13.8
-122.400082	45.506608	13.6
-122.400092	45.506043	12.4
-122.400107	45.505557	10.4
-122.400108	45.50519	8
-122.40011	45.505033	3.2
-122.40075	45.504812	1.1076923076923078
-122.401523	45.504822	12
-122.402412	45.504833	13.6
-122.403278	45.504853	13.4
-122.403942	45.504882	9.8
-122.40418	45.504888	3.2
-122.404458	45.504875	0.34285714285714286
-122.405112	45.504867	10.4
-122.405987	45.504868	13.6
-122.406938	45.504873	14.8
-122.407927	45.504877	15.2
-122.408897	45.504878	14.8
-122.409825	45.504882	14.4
-122.410772	45.504885	14.6
-122.412513	45.504888	13.3
-122.413138	45.504892	9.6
-122.41356	45.504893	6.2
-122.413685	45.504893	1.6
-122.413835	45.504895	0.175
-122.414367	45.504895	8.4
-122.41488	45.504908	7.6
-122.415057	45.504912	2.2
-122.415822	45.50488	2.56
-122.416615	45.504863	12.4
-122.417322	45.504852	10.6
-122.417957	45.504843	10
-122.418757	45.504833	12.4
-122.419555	45.504822	12.4
-122.420318	45.504813	11.8
-122.421025	45.504857	10.8
-122.421535	45.50493	7.4
-122.422187	45.504982	2.7
-122.422992	45.505018	12.8
-122.423963	45.504998	15
-122.424883	45.504962	14
-122.425565	45.504932	10.2
-122.425975	45.5049	6
-122.426122	45.504618	7.4
-122.426122	45.504132	11
-122.426243	45.503673	10
-122.426293	45.503298	8
-122.426293	45.503187	1.6
-122.426273	45.502795	1.15
-122.426263	45.50266	2.6
-122.426243	45.502555	0.65
-122.426193	45.502365	4.2
-122.426377	45.502255	4
-122.426713	45.50226	5
-122.42692	45.502263	2.4
-122.426925	45.502265	0
(869 rows)
